name,category,prompt,negative_prompt
People / Lifestyle / Museum Visitor — Older Man,People / Lifestyle,"older adult man, authoritative and characterful, museum visitor, quiet refined clothing, studying a large gallery masterpiece, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Museum Visitor — Elegant Woman,People / Lifestyle,"adult woman with polished elegant presence, museum visitor, quiet refined clothing, studying a large gallery masterpiece, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Museum Visitor — Rugged Man,People / Lifestyle,"adult man with rugged practical presence, museum visitor, quiet refined clothing, studying a large gallery masterpiece, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Museum Visitor — Androgynous Adult,People / Lifestyle,"androgynous adult with distinctive contemporary presence, museum visitor, quiet refined clothing, studying a large gallery masterpiece, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Museum Visitor — Character Portrait,People / Lifestyle,"adult subject with memorable facial character and strong silhouette, museum visitor, quiet refined clothing, studying a large gallery masterpiece, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Home Cook — Young Adult Woman,People / Lifestyle,"adult woman in her twenties, confident and capable, home cook, comfortable coordinated clothing and apron, preparing a family meal, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Home Cook — Young Adult Man,People / Lifestyle,"adult man in his twenties, confident and capable, home cook, comfortable coordinated clothing and apron, preparing a family meal, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Home Cook — Mature Woman,People / Lifestyle,"mature adult woman, composed and experienced, home cook, comfortable coordinated clothing and apron, preparing a family meal, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Home Cook — Mature Man,People / Lifestyle,"mature adult man, composed and experienced, home cook, comfortable coordinated clothing and apron, preparing a family meal, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
People / Lifestyle / Home Cook — Older Woman,People / Lifestyle,"older adult woman, authoritative and characterful, home cook, comfortable coordinated clothing and apron, preparing a family meal, clearly recognisable central human subject, accurate professional or cultural detail, natural anatomy, polished cinematic realism","child, teen, underage, generic identity, duplicate subject, broken anatomy, extra limbs, fused fingers, malformed hands, wrong profession equipment, inaccurate clothing, floating objects, unreadable action, text, watermark, low detail, blur"
