name,category,prompt,negative_prompt
Lotus Evora GT430 — Rear Identity,Lotus,"a Lotus Evora GT430 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Aston Martin DBS Superleggera — Rear Identity,Aston Martin,"a Aston Martin DBS Superleggera showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Koenigsegg Agera RS — Rear Identity,Koenigsegg,"a Koenigsegg Agera RS showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Pagani Huayra — Rear Identity,Pagani,"a Pagani Huayra showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Bugatti Chiron Super Sport — Rear Identity,Bugatti,"a Bugatti Chiron Super Sport showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Chevrolet Camaro SS 1969 — Rear Identity,American muscle,"a Chevrolet Camaro SS 1969 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Ford RS200 — Rear Identity,Rally homologation,"a Ford RS200 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Alfa Romeo 33 Stradale — Rear Identity,Classic European sports,"a Alfa Romeo 33 Stradale showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
SSC Tuatara — Rear Identity,Modern hypercars,"a SSC Tuatara showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Nissan Silvia S13 — Rear Identity,Nissan performance,"a Nissan Silvia S13 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Toyota GR Supra A90 — Rear Identity,Toyota performance,"a Toyota GR Supra A90 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mazda MX-5 NA — Rear Identity,Mazda rotary and sports,"a Mazda MX-5 NA showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Honda S2000 AP2 — Rear Identity,Honda performance,"a Honda S2000 AP2 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mitsubishi Lancer Evolution V — Rear Identity,Mitsubishi Evolution,"a Mitsubishi Lancer Evolution V showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Subaru WRX STI S209 — Rear Identity,Subaru STI,"a Subaru WRX STI S209 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Ferrari Enzo — Rear Identity,Ferrari,"a Ferrari Enzo showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Porsche 911 997 — Rear Identity,Porsche 911,"a Porsche 911 997 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Porsche 928 GTS — Rear Identity,Porsche sports,"a Porsche 928 GTS showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Lamborghini Gallardo — Rear Identity,Lamborghini,"a Lamborghini Gallardo showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
McLaren 675LT — Rear Identity,McLaren,"a McLaren 675LT showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mercedes-AMG E 63 S — Rear Identity,Mercedes-AMG,"a Mercedes-AMG E 63 S showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
BMW M3 E92 — Rear Identity,BMW M,"a BMW M3 E92 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Audi RS6 C5 — Rear Identity,Audi RS,"a Audi RS6 C5 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Lotus Emira — Rear Identity,Lotus,"a Lotus Emira showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Aston Martin Vantage — Rear Identity,Aston Martin,"a Aston Martin Vantage showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Koenigsegg One:1 — Rear Identity,Koenigsegg,"a Koenigsegg One:1 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Pagani Huayra BC — Rear Identity,Pagani,"a Pagani Huayra BC showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Bugatti Divo — Rear Identity,Bugatti,"a Bugatti Divo showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Dodge Challenger R/T 1970 — Rear Identity,American muscle,"a Dodge Challenger R/T 1970 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Peugeot 205 T16 — Rear Identity,Rally homologation,"a Peugeot 205 T16 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
De Tomaso Pantera — Rear Identity,Classic European sports,"a De Tomaso Pantera showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Gordon Murray T.50 — Rear Identity,Modern hypercars,"a Gordon Murray T.50 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Nissan Silvia S14 — Rear Identity,Nissan performance,"a Nissan Silvia S14 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Toyota 2000GT — Rear Identity,Toyota performance,"a Toyota 2000GT showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mazda MX-5 NB — Rear Identity,Mazda rotary and sports,"a Mazda MX-5 NB showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Honda Integra Type R DC2 — Rear Identity,Honda performance,"a Honda Integra Type R DC2 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mitsubishi Lancer Evolution VI — Rear Identity,Mitsubishi Evolution,"a Mitsubishi Lancer Evolution VI showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Subaru BRZ — Rear Identity,Subaru STI,"a Subaru BRZ showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Ferrari 458 Italia — Rear Identity,Ferrari,"a Ferrari 458 Italia showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Porsche 911 991 — Rear Identity,Porsche 911,"a Porsche 911 991 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Porsche 959 — Rear Identity,Porsche sports,"a Porsche 959 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Lamborghini Aventador — Rear Identity,Lamborghini,"a Lamborghini Aventador showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
McLaren 720S — Rear Identity,McLaren,"a McLaren 720S showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mercedes-AMG SL 63 — Rear Identity,Mercedes-AMG,"a Mercedes-AMG SL 63 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
BMW M3 G80 — Rear Identity,BMW M,"a BMW M3 G80 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Audi RS6 C8 — Rear Identity,Audi RS,"a Audi RS6 C8 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Lotus Evija — Rear Identity,Lotus,"a Lotus Evija showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Aston Martin Valkyrie — Rear Identity,Aston Martin,"a Aston Martin Valkyrie showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Koenigsegg Regera — Rear Identity,Koenigsegg,"a Koenigsegg Regera showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Pagani Utopia — Rear Identity,Pagani,"a Pagani Utopia showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Bugatti Bolide — Rear Identity,Bugatti,"a Bugatti Bolide showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Dodge Challenger SRT Demon 170 — Rear Identity,American muscle,"a Dodge Challenger SRT Demon 170 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Renault 5 Turbo — Rear Identity,Rally homologation,"a Renault 5 Turbo showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Maserati Bora — Rear Identity,Classic European sports,"a Maserati Bora showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Czinger 21C — Rear Identity,Modern hypercars,"a Czinger 21C showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Nissan Silvia S15 — Rear Identity,Nissan performance,"a Nissan Silvia S15 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Toyota AE86 Sprinter Trueno — Rear Identity,Toyota performance,"a Toyota AE86 Sprinter Trueno showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mazda MX-5 NC — Rear Identity,Mazda rotary and sports,"a Mazda MX-5 NC showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Honda Integra Type R DC5 — Rear Identity,Honda performance,"a Honda Integra Type R DC5 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mitsubishi Lancer Evolution VII — Rear Identity,Mitsubishi Evolution,"a Mitsubishi Lancer Evolution VII showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Ferrari 488 Pista — Rear Identity,Ferrari,"a Ferrari 488 Pista showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Porsche 911 992 — Rear Identity,Porsche 911,"a Porsche 911 992 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Porsche 356 Speedster — Rear Identity,Porsche sports,"a Porsche 356 Speedster showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Lamborghini Huracan — Rear Identity,Lamborghini,"a Lamborghini Huracan showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
McLaren 765LT — Rear Identity,McLaren,"a McLaren 765LT showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mercedes-Benz SLS AMG — Rear Identity,Mercedes-AMG,"a Mercedes-Benz SLS AMG showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
BMW M4 G82 — Rear Identity,BMW M,"a BMW M4 G82 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Audi RS7 — Rear Identity,Audi RS,"a Audi RS7 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Aston Martin Valhalla — Rear Identity,Aston Martin,"a Aston Martin Valhalla showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Koenigsegg Jesko — Rear Identity,Koenigsegg,"a Koenigsegg Jesko showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Bugatti Tourbillon — Rear Identity,Bugatti,"a Bugatti Tourbillon showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Dodge Charger R/T 1969 — Rear Identity,American muscle,"a Dodge Charger R/T 1969 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Audi Quattro — Rear Identity,Rally homologation,"a Audi Quattro showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Renault Alpine A110 — Rear Identity,Classic European sports,"a Renault Alpine A110 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Nissan 300ZX Z32 — Rear Identity,Nissan performance,"a Nissan 300ZX Z32 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Toyota Celica GT-Four ST205 — Rear Identity,Toyota performance,"a Toyota Celica GT-Four ST205 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mazda MX-5 ND — Rear Identity,Mazda rotary and sports,"a Mazda MX-5 ND showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Honda Civic Type R EK9 — Rear Identity,Honda performance,"a Honda Civic Type R EK9 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mitsubishi Lancer Evolution VIII — Rear Identity,Mitsubishi Evolution,"a Mitsubishi Lancer Evolution VIII showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Ferrari F8 Tributo — Rear Identity,Ferrari,"a Ferrari F8 Tributo showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Porsche 911 GT3 RS 997 — Rear Identity,Porsche 911,"a Porsche 911 GT3 RS 997 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Lamborghini Revuelto — Rear Identity,Lamborghini,"a Lamborghini Revuelto showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
McLaren Senna — Rear Identity,McLaren,"a McLaren Senna showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Mercedes-Benz CLK GTR — Rear Identity,Mercedes-AMG,"a Mercedes-Benz CLK GTR showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
BMW M5 E39 — Rear Identity,BMW M,"a BMW M5 E39 showing its distinctive rear design, proportions, lighting signature and model-specific silhouette","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
