name,category,prompt,negative_prompt
Animal / coyote — Clear Identity,Animals / Wild canines,"a coyote as the clearly recognisable central animal subject, species-accurate proportions and defining features","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Animal / spectacled bear — Clear Identity,Animals / Bears,"a spectacled bear as the clearly recognisable central animal subject, species-accurate proportions and defining features","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Animal / Japanese macaque — Clear Identity,Animals / Primates,"a Japanese macaque as the clearly recognisable central animal subject, species-accurate proportions and defining features","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Animal / European bison — Clear Identity,Animals / Hoofed animals,"a European bison as the clearly recognisable central animal subject, species-accurate proportions and defining features","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Animal / quokka — Clear Identity,Animals / Australian wildlife,"a quokka as the clearly recognisable central animal subject, species-accurate proportions and defining features","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Animal / domestic duck — Clear Identity,Animals / Farm animals,"a domestic duck as the clearly recognisable central animal subject, species-accurate proportions and defining features","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Animal / Maine coon cat — Clear Identity,Animals / Domestic pets,"a Maine coon cat as the clearly recognisable central animal subject, species-accurate proportions and defining features","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Animal / black swan — Clear Identity,Animals / Birds,"a black swan as the clearly recognisable central animal subject, species-accurate proportions and defining features","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Animal / barn owl — Clear Identity,Animals / Birds of prey,"a barn owl as the clearly recognisable central animal subject, species-accurate proportions and defining features","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Animal / leatherback turtle — Clear Identity,Animals / Reptiles,"a leatherback turtle as the clearly recognisable central animal subject, species-accurate proportions and defining features","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Animal / bullfrog — Clear Identity,Animals / Amphibians,"a bullfrog as the clearly recognisable central animal subject, species-accurate proportions and defining features","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Animal / West Indian manatee — Clear Identity,Animals / Marine mammals,"a West Indian manatee as the clearly recognisable central animal subject, species-accurate proportions and defining features","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Animal / zebra shark — Clear Identity,Animals / Sharks and rays,"a zebra shark as the clearly recognisable central animal subject, species-accurate proportions and defining features","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Animal / rainbow trout — Clear Identity,Animals / Fish,"a rainbow trout as the clearly recognisable central animal subject, species-accurate proportions and defining features","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Animal / dragonfly — Clear Identity,Animals / Insects,"a dragonfly as the clearly recognisable central animal subject, species-accurate proportions and defining features","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Animal / giant forest scorpion — Clear Identity,Animals / Arachnids,"a giant forest scorpion as the clearly recognisable central animal subject, species-accurate proportions and defining features","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Animal / Parasaurolophus — Clear Identity,Animals / Prehistoric animals,"a Parasaurolophus as the clearly recognisable central animal subject, species-accurate proportions and defining features","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Animal / impala — Clear Identity,Animals / African wildlife,"a impala as the clearly recognisable central animal subject, species-accurate proportions and defining features","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Animal / clouded leopard — Clear Identity,Animals / Big cats,"a clouded leopard as the clearly recognisable central animal subject, species-accurate proportions and defining features","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Animal / golden jackal — Clear Identity,Animals / Wild canines,"a golden jackal as the clearly recognisable central animal subject, species-accurate proportions and defining features","wrong animal, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
