name,category,prompt,negative_prompt
public-access mascot entity — Uncanny,Analog horror,"an uncanny public-access mascot entity with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
hat-wearing shadow figure — Uncanny,Shadow figures,"an uncanny hat-wearing shadow figure with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
porcelain-skinned mutation — Uncanny,Body horror,"an uncanny porcelain-skinned mutation with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
spectral raven — Uncanny,Supernatural animals,"an uncanny spectral raven with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
velvet-winged night creature — Uncanny,Gothic creatures,"an uncanny velvet-winged night creature with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
railway ghost — Uncanny,Ghosts,"an uncanny railway ghost with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
rain-soaked apparition — Uncanny,Apparitions,"an uncanny rain-soaked apparition with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
ancient vampire — Uncanny,Vampires,"an uncanny ancient vampire with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
snowfield werewolf — Uncanny,Werewolves,"an uncanny snowfield werewolf with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
silent mummy — Uncanny,Undead,"an uncanny silent mummy with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
clockwork haunted doll — Uncanny,Haunted dolls,"an uncanny clockwork haunted doll with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
cursed telephone — Uncanny,Cursed objects,"an uncanny cursed telephone with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
candlelit watcher — Uncanny,Occult entities,"an uncanny candlelit watcher with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
many-eyed cosmic entity — Uncanny,Cosmic horror,"an uncanny many-eyed cosmic entity with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
bog guardian — Uncanny,Swamp monsters,"an uncanny bog guardian with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
echoing tunnel creature — Uncanny,Cave creatures,"an uncanny echoing tunnel creature with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
failed synthetic organism — Uncanny,Laboratory subjects,"an uncanny failed synthetic organism with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
distorted emergency-warning face — Uncanny,Analog horror,"an uncanny distorted emergency-warning face with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
bedside silhouette — Uncanny,Shadow figures,"an uncanny bedside silhouette with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
limb-folding creature — Uncanny,Body horror,"an uncanny limb-folding creature with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
many-eyed deer — Uncanny,Supernatural animals,"an uncanny many-eyed deer with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
bell-tower watcher — Uncanny,Gothic creatures,"an uncanny bell-tower watcher with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
library ghost — Uncanny,Ghosts,"an uncanny library ghost with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
stairwell apparition — Uncanny,Apparitions,"an uncanny stairwell apparition with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
masked vampire — Uncanny,Vampires,"an uncanny masked vampire with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
elder werewolf — Uncanny,Werewolves,"an uncanny elder werewolf with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
bog corpse — Uncanny,Undead,"an uncanny bog corpse with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
ventriloquist dummy — Uncanny,Haunted dolls,"an uncanny ventriloquist dummy with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
cursed camera — Uncanny,Cursed objects,"an uncanny cursed camera with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
sigil-bound entity — Uncanny,Occult entities,"an uncanny sigil-bound entity with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
geometric abyss creature — Uncanny,Cosmic horror,"an uncanny geometric abyss creature with subtly wrong proportions, eerie texture and a memorable silhouette","wrong horror subject, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
